user,TTN,TP53,MUC16,KDM6A,ARID1A,KMT2D,ELF3,PIK3CA,EP300,FAT4,SYNE1,CDKN1A,MACF1,BIRC6,FAT1,FLG,RB1,AHNAK,SPTAN1,HMCN1,FGFR3,XIRP2,KMT2C,RYR2,DST,STAG2,DNAH5,PDE4DIP,OBSCN,ZFP36L1,TCHH,RYR3,KMT2A,PLEC,CSMD3,DNAH11,SYNE2,CUBN,ERBB2,PCLO,RYR1,ZNF624,AKAP9,DNAH8,LAMA3,USP34,ZFHX4,MALAT1,AHNAK2,LRP1B,DIDO1,UTRN,ERBB3,MDN1,LRP2,NEB,ALMS1,ABCA13,ERCC2,PRKDC,SRRM2,SPOP,CREBBP,KIAA1109,ANK2,DNAH3,MUC17,CDKN2A,ATM,GOLGB1,DMXL2,DMD,DSP,ANKRD11,SPAG17,VCAN,ATR,VPS13D,FREM2,FBXW7,UBR4,ASXL2,WDFY3,TRRAP,ANK3,FAT3,KLF5,EPHA2,RNF213,TENM1,MUC5B,RELN,APOB,MYCBP2,EFCAB5,NF1,CHD7,SVIL,DYNC1H1,HERC2,type
TCGA-FD-A3SR-01A-11D-A22Z-08,0,210,0,0,60,0,0,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-G2-AA3B-01A-11D-A391-08,130,30,120,60,0,60,0,60,0,0,0,0,60,0,30,60,0,0,0,0,0,0,0,0,0,0,60,60,0,0,60,10,0,70,60,60,0,60,0,0,0,0,0,0,30,190,0,0,0,60,0,0,60,0,0,0,0,0,0,0,70,0,0,0,0,10,30,0,60,0,0,120,0,0,0,0,0,60,0,0,0,60,0,0,0,20,0,0,60,60,0,10,0,120,0,0,0,0,0,0,OV1
TCGA-GC-A6I3-01A-11D-A31L-08,60,0,0,0,0,60,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,30,0,0,0,OV1
TCGA-FD-A43X-01A-11D-A23U-08,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,70,0,0,0,0,0,0,90,0,0,0,60,0,10,0,0,0,0,0,0,0,0,70,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-XF-A9SM-01A-11D-A42E-08,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,30,60,0,0,0,10,0,10,30,0,10,0,0,0,0,0,30,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,60,0,0,30,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,OV1
TCGA-K4-A5RI-01A-11D-A289-08,0,60,120,0,0,120,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,120,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-ZF-A9R2-01A-11D-A391-08,0,0,70,30,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OV1
TCGA-5N-A9KI-01A-31D-A42E-08,60,70,0,0,30,0,0,120,0,0,0,0,60,0,0,0,90,0,0,60,0,0,60,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-AA6S-01A-21D-A391-08,60,0,0,0,0,90,0,0,0,60,10,0,120,0,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-GC-A3OO-01A-11D-A22Z-08,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-A6B5-01A-11D-A31L-08,0,0,0,150,90,0,0,60,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-2F-A9KQ-01A-11D-A38G-08,0,0,0,0,0,0,0,0,0,0,60,320,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-K4-A5RH-01A-11D-A30E-08,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-FT-A61P-01A-11D-A30E-08,10,0,60,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-ZF-AA56-01A-31D-A391-08,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-FD-A62S-01A-11D-A30E-08,60,60,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-4Z-AA87-01A-11D-A391-08,0,30,60,0,0,0,0,0,0,0,0,0,60,0,0,10,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,170,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-CU-A3KJ-01A-11D-A21A-08,60,60,0,30,60,0,0,0,90,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,0,OV1
TCGA-K4-A83P-01A-11D-A34U-08,70,0,40,0,30,0,0,120,0,0,20,0,60,0,0,0,0,0,0,20,0,80,20,60,0,60,0,0,0,150,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-XF-AAME-01A-12D-A42E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-AA6L-01A-11D-A391-08,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,60,0,60,0,60,60,70,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,120,0,0,30,OV1
TCGA-K4-A6MB-01A-11D-A31L-08,60,0,0,0,0,30,0,0,0,60,0,0,120,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,170,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,OV1
TCGA-FD-A3N6-01A-11D-A21A-08,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,OV1
TCGA-CF-A47X-01A-31D-A23U-08,60,0,0,0,0,0,210,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,10,0,60,0,60,0,60,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,60,0,0,0,0,10,0,0,0,60,0,30,0,0,0,0,0,0,0,60,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,OV1
TCGA-PQ-A6FN-01A-11D-A31L-08,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-XF-AAMQ-01A-11D-A42E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-C4-A0F6-01A-11D-A10S-08,60,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-AA75-01A-11D-A391-08,60,0,0,0,0,0,60,0,0,60,30,0,0,0,0,0,0,60,0,60,0,0,60,0,30,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,30,0,0,0,70,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,0,0,0,90,0,0,0,60,10,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,OV1
TCGA-ZF-A9RF-01A-11D-A38G-08,60,0,0,0,180,0,0,0,0,0,30,0,0,0,0,0,60,60,0,0,0,0,0,60,60,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,OV1
TCGA-BT-A0YX-01A-11D-A10S-08,120,0,10,0,0,30,0,0,0,120,60,0,60,0,0,0,0,10,60,60,0,60,0,60,0,0,0,0,0,0,10,0,30,0,0,0,0,0,60,60,20,0,0,130,0,0,0,240,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,60,60,0,30,0,0,0,0,0,30,0,230,0,0,0,0,0,0,170,0,10,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-G2-A2EC-01A-11D-A17V-08,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-4Z-AA89-01A-11D-A391-08,0,0,60,30,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,OV1
TCGA-ZF-AA54-01A-11D-A391-08,10,30,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,90,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,OV1
TCGA-DK-A3X2-01A-11D-A22Z-08,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,170,60,0,60,150,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-GU-AATO-01A-11D-A391-08,60,60,10,0,0,60,0,60,0,0,30,150,10,0,0,0,30,0,0,60,0,0,60,0,0,0,0,10,0,0,120,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OV1
TCGA-K4-A3WS-01A-11D-A22Z-08,120,0,0,0,0,60,0,60,0,0,0,0,0,0,30,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-E7-A3Y1-01A-11D-A22Z-08,60,0,0,0,0,170,0,0,0,60,0,0,0,0,0,10,0,0,0,20,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,60,0,10,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-ZF-AA5P-01A-11D-A391-08,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-4Z-AA7R-01A-11D-A391-08,120,0,0,0,0,30,0,0,0,60,60,170,0,0,0,0,0,0,0,0,0,0,170,0,0,60,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,0,0,0,60,0,0,60,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-4Z-AA7Q-01A-11D-A391-08,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,60,0,60,0,0,0,0,0,0,0,0,60,60,0,0,10,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-E7-A5KF-01A-11D-A289-08,0,0,10,0,0,0,60,0,0,0,0,170,0,0,0,0,0,0,0,0,60,0,60,0,0,30,0,0,70,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,60,120,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,60,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-BT-A3PJ-01A-21D-A21Z-08,60,60,0,0,0,60,0,0,0,60,10,0,0,30,0,0,150,0,0,0,0,0,60,0,60,0,0,0,0,0,0,10,0,0,60,0,0,0,0,0,0,0,0,0,120,0,0,30,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,OV1
TCGA-BT-A42C-01A-11D-A23M-08,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,60,0,0,0,0,0,60,0,30,0,70,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,OV1
TCGA-ZF-AA4V-01A-11D-A38G-08,120,0,90,10,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,60,120,180,0,0,10,10,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,60,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,10,0,0,0,0,0,70,0,OV1
TCGA-E7-A4XJ-01A-11D-A26M-08,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,OV1
TCGA-DK-A6B0-01A-11D-A31L-08,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-ZF-AA52-01A-12D-A391-08,0,210,0,0,0,0,0,60,0,0,0,0,0,0,0,70,0,0,0,60,0,40,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,OV1
TCGA-XF-A9SJ-01A-11D-A391-08,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,170,60,0,0,60,0,0,60,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,60,OV1
TCGA-G2-A2EL-01A-12D-A18F-08,0,0,0,30,0,60,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-XF-AAML-01A-11D-A42E-08,140,180,0,0,0,0,0,0,0,0,30,0,0,0,120,0,30,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,0,60,0,0,0,60,0,10,0,0,60,0,60,0,0,0,0,0,0,60,60,120,0,0,0,0,30,10,0,0,60,0,0,0,0,60,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,120,0,0,OV1
TCGA-DK-A1AF-01A-11D-A13W-08,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-GD-A3OQ-01A-32D-A21Z-08,0,0,0,0,150,0,0,0,120,0,0,300,120,0,0,60,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,OV1
TCGA-C4-A0EZ-01A-21D-A10S-08,0,60,10,10,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,OV1
TCGA-KQ-A41Q-01A-11D-A339-08,10,0,0,0,290,0,0,0,0,0,0,150,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10,0,OV1
TCGA-XF-AAMT-01A-11D-A42E-08,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-A6B2-01A-11D-A30E-08,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-GV-A3JX-01A-11D-A20D-08,120,60,0,0,0,0,0,60,60,0,0,150,0,0,0,0,0,0,80,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,120,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-XF-AAN3-01A-11D-A42E-08,60,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,OV1
